"date","sac_flow","san_joaquin_flow","export","delta_outflow","omr_flow_extrap","winter_lad_loss","winter_expanded_salvage","spring_lad_loss","spring_expanded_salvage","sac_trawl_wr_count","sac_trawl_sample_size","sac_trawl_sr_count","sac_trawl_sr_daily_cpue","sac_trawl_wr_daily_cpue"
2001-08-05,13900,1310,9149,2826,-8670,0,0,0,0,NA,NA,NA,NA,NA
2001-08-06,13600,1390,8333,3461,-8230,0,0,0,0,0,10,0,0,0
2001-08-07,13300,1350,7855,3674,-8370,0,0,0,0,NA,NA,NA,NA,NA
2001-08-08,13200,1260,8139,3170,-9120,0,0,0,0,0,10,0,0,0
2001-08-09,13200,1180,7907,3369,-8120,0,0,0,0,NA,NA,NA,NA,NA
2001-08-10,13600,1150,7454,4215,-7160,0,0,0,0,0,10,0,0,0
2001-08-11,14000,1220,7520,4658,-7720,0,0,0,0,NA,NA,NA,NA,NA
2001-08-12,13200,1290,7479,3964,-7930,0,0,0,0,NA,NA,NA,NA,NA
2001-08-13,14000,1340,7835,4513,-8000,0,0,0,0,0,10,0,0,0
2001-08-14,13600,1290,8823,3111,-8640,0,0,0,0,NA,NA,NA,NA,NA
2001-08-15,13400,1290,9029,2708,-9040,0,0,0,0,0,10,0,0,0
2001-08-16,13500,1280,8394,3487,-8820,0,0,0,0,NA,NA,NA,NA,NA
2001-08-17,13400,1260,8891,2873,-8800,0,0,0,0,NA,NA,NA,NA,NA
2001-08-18,13300,1330,8989,2809,-8990,0,0,0,0,NA,NA,NA,NA,NA
2001-08-19,13200,1450,9083,2725,-8870,0,0,0,0,NA,NA,NA,NA,NA
2001-08-20,12800,1470,8903,2494,-8360,0,0,0,0,0,5,0,0,0
2001-08-21,13000,1390,7846,3681,-8250,0,0,0,0,NA,NA,NA,NA,NA
2001-08-22,12600,1340,8480,2640,-8670,0,0,0,0,0,10,0,0,0
2001-08-23,12900,1370,8324,3105,-8280,0,0,0,0,NA,NA,NA,NA,NA
2001-08-24,12500,1340,9091,1986,-8540,0,0,0,0,0,10,0,0,0
2001-08-25,12000,1360,8702,1969,-8780,0,0,0,0,NA,NA,NA,NA,NA
2001-08-26,12200,1480,8003,3017,-8010,0,0,0,0,NA,NA,NA,NA,NA
2001-08-27,12300,1530,7805,3338,-7850,0,0,0,0,0,10,0,0,0
2001-08-28,12000,1470,7825,3007,-8180,0,0,0,0,NA,NA,NA,NA,NA
2001-08-29,12000,1410,7846,3010,-8160,0,0,0,0,0,10,0,0,0
2001-08-30,12400,1330,7897,3300,-7680,0,0,0,0,NA,NA,NA,NA,NA
2001-08-31,12300,1280,7439,3682,-7230,0,0,0,0,0,10,0,0,0
2001-09-01,12100,1230,6880,4039,-7090,0,0,0,0,NA,NA,NA,NA,NA
2001-09-02,12100,1360,6834,4267,-6950,0,0,0,0,NA,NA,NA,NA,NA
2001-09-03,12200,1570,6815,4664,-7020,0,0,0,0,NA,NA,NA,NA,NA
2001-09-04,12200,1450,7844,3502,-7810,0,0,0,0,NA,NA,NA,NA,NA
2001-09-05,12600,1280,7765,3819,-8150,0,0,0,0,0,10,0,0,0
2001-09-06,12700,1240,8326,3368,-8090,0,0,0,0,NA,NA,NA,NA,NA
2001-09-07,12600,1330,8341,3416,-8700,0,0,0,0,0,10,0,0,0
2001-09-08,12600,1370,8371,3515,-8970,0,0,0,0,NA,NA,NA,NA,NA
2001-09-09,12600,1430,7894,3995,-7530,0,0,0,0,NA,NA,NA,NA,NA
2001-09-10,13100,1450,7318,5122,-6800,0,0,0,0,1,10,0,0,0.1
2001-09-11,12900,1390,8388,3846,-8030,0,0,0,0,NA,NA,NA,NA,NA
2001-09-12,13000,1330,8301,4052,-8140,0,0,0,0,0,10,0,0,0
2001-09-13,13500,1270,7337,5463,-7230,0,0,0,0,NA,NA,NA,NA,NA
2001-09-14,13000,1280,7395,4982,-7360,0,0,0,0,0,10,0,0,0
2001-09-15,12300,1350,7693,4107,-7500,0,0,0,0,NA,NA,NA,NA,NA
2001-09-16,12200,1390,7696,4050,-7490,0,0,0,0,NA,NA,NA,NA,NA
2001-09-17,12400,1400,8012,3999,-7730,0,0,0,0,0,10,0,0,0
2001-09-18,12300,1400,8219,3701,-8390,0,0,0,0,NA,NA,NA,NA,NA
2001-09-19,12100,1330,8370,3248,-8570,0,0,0,0,0,10,0,0,0
2001-09-20,11800,1310,7791,3471,-7910,0,0,0,0,NA,NA,NA,NA,NA
2001-09-21,12000,1370,7530,4048,-7420,0,0,0,0,0,8,0,0,0
2001-09-22,12100,1350,7383,4362,-7250,0,0,0,0,NA,NA,NA,NA,NA
2001-09-23,11700,1370,7769,3570,-7630,0,0,0,0,NA,NA,NA,NA,NA
2001-09-24,12100,1430,7716,5270,-6940,0,0,0,0,0,10,0,0,0
2001-09-25,12600,1420,7874,5640,-6870,0,0,0,0,NA,NA,NA,NA,NA
2001-09-26,12100,1420,7411,5619,-7510,0,0,0,0,0,10,0,0,0
2001-09-27,12000,1400,8745,4168,-7940,0,0,0,0,NA,NA,NA,NA,NA
2001-09-28,12300,1410,8167,4986,-7920,0,0,0,0,0,10,0,0,0
2001-09-29,12000,1450,8339,3459,-7720,0,0,0,0,NA,NA,NA,NA,NA
2001-09-30,11600,1500,8340,3210,-7810,0,0,0,0,NA,NA,NA,NA,NA
2001-10-01,11400,1510,8325,2995,-8158.76121798407,0,0,0,0,0,10,0,0,0
2001-10-02,10500,1420,8332,2039,-7892.72430551391,0,0,0,0,NA,NA,NA,NA,NA
2001-10-03,10300,1330,7954,2197,-7449.32945139697,0,0,0,0,0,10,0,0,0
2001-10-04,9280,1300,6788,2293,-6739.89768480986,0,0,0,0,NA,NA,NA,NA,NA
2001-10-05,9710,1340,6388,3173,-5298.8644089298,0,0,0,0,0,10,0,0,0
2001-10-06,9670,1410,4823,4783,-4744.62084128362,0,0,0,0,NA,NA,NA,NA,NA
2001-10-07,9120,1540,4815,4410,-4744.62084128362,0,0,0,0,NA,NA,NA,NA,NA
2001-10-08,8780,1640,4809,4138,-4899.80904022455,0,0,0,0,NA,NA,NA,NA,NA
2001-10-09,8270,1580,4833,3582,-5054.99723916548,0,0,0,0,NA,NA,NA,NA,NA
2001-10-10,8430,1570,4869,3694,-4833.29981210701,0,0,0,0,0,10,0,0,0
2001-10-11,7950,1520,4618,3388,-4899.80904022455,0,0,0,0,NA,NA,NA,NA,NA
2001-10-12,8170,1480,4571,3598,-4633.77212775438,0,0,0,0,0,10,0,0,0
2001-10-13,7730,1500,4555,3198,-4944.14852563624,0,0,0,0,NA,NA,NA,NA,NA
2001-10-14,7190,1550,4546,2654,-5099.33672457717,0,0,0,0,NA,NA,NA,NA,NA
2001-10-15,7960,1540,4717,3244,-5165.84595269471,0,0,0,0,0,10,0,0,0
2001-10-16,7950,1510,4151,3770,-4855.46955481285,0,0,0,0,NA,NA,NA,NA,NA
2001-10-17,7180,1510,4007,3120,-4256.88650175498,0,0,0,0,0,10,0,0,0
2001-10-18,7170,1580,3907,3330,-4345.56547257837,0,0,0,0,NA,NA,NA,NA,NA
2001-10-19,7140,1710,3834,3500,-4323.39572987252,0,0,0,0,0,10,0,0,0
2001-10-20,6970,1840,3836,3522,-4522.92341422515,0,0,0,0,NA,NA,NA,NA,NA
2001-10-21,7020,2150,4207,3494,-4101.69830281405,0,0,0,0,NA,NA,NA,NA,NA
2001-10-22,7930,2780,4183,5019,-3569.62447787372,0,0,0,0,0,10,0,0,0
2001-10-23,8520,2840,3481,6447,-3037.55065293339,0,0,0,0,NA,NA,NA,NA,NA
2001-10-24,8060,2900,3216,6329,-3015.38091022754,0,0,0,0,0,5,0,0,0
2001-10-25,8230,3010,3226,6589,-3525.28499246203,0,0,0,0,NA,NA,NA,NA,NA
2001-10-26,7810,3180,3200,6352,-3990.84958928482,0,0,0,0,0,10,0,0,0
2001-10-27,7820,3150,3173,6342,-3436.60602163864,0,0,0,0,NA,NA,NA,NA,NA
2001-10-28,8070,3260,3258,6594,-3059.72039563924,0,0,0,0,NA,NA,NA,NA,NA
2001-10-29,7790,3110,4075,5383,-3835.66139034389,0,0,0,0,NA,NA,NA,NA,NA
2001-10-30,8220,2800,4797,7091,-5365.37363704734,0,0,0,0,NA,NA,NA,NA,NA
2001-10-31,9140,2520,6206,6275,-5631.4105495175,0,0,0,0,NA,NA,NA,NA,NA
2001-11-01,9380,2420,6175,6462,-6363.01205881046,0,0,0,0,NA,NA,NA,NA,NA
2001-11-02,9340,2430,6736,5883,-6895.08588375079,0,0,0,0,NA,NA,NA,NA,NA
2001-11-03,9010,2340,7273,4921,-7072.44382539757,0,0,0,0,NA,NA,NA,NA,NA
2001-11-04,9080,2210,6769,3054,-6695.55819939817,0,0,0,0,NA,NA,NA,NA,NA
2001-11-05,9670,2150,6264,4443,-6429.521286928,0,0,0,0,0,10,0,0,0
2001-11-06,9510,2100,7674,2810,-6961.59511186833,0,0,0,0,NA,NA,NA,NA,NA
2001-11-07,9400,2050,6224,3884,-5298.8644089298,0,0,0,0,0,10,0,0,0
2001-11-08,9340,2020,5457,4589,-4944.14852563624,0,0,0,0,NA,NA,NA,NA,NA
2001-11-09,9300,2020,5481,4476,-5343.20389434149,0,0,0,0,0,10,0,0,0
2001-11-10,8930,2020,6478,3151,-6074.80540363445,0,0,0,0,NA,NA,NA,NA,NA
2001-11-11,8880,2100,6457,3870,-6651.21871398647,0,0,0,0,NA,NA,NA,NA,NA
2001-11-12,9450,2160,7459,8801,-6651.21871398647,0,0,0,0,NA,NA,NA,NA,NA
2001-11-13,11900,2210,6944,12093,-6008.2961755169,0,0,0,0,NA,NA,NA,NA,NA
2001-11-14,12700,2180,8002,11820,-6762.06742751571,0,0,0,0,0,10,0,0,0
2001-11-15,13400,2170,8422,11997,-7826.21507739637,0,0,0,0,NA,NA,NA,NA,NA
2001-11-16,13100,2170,8221,11188,-8225.27044610161,0,0,0,0,1,10,0,0,0.1
2001-11-17,12400,2180,10103,3330,-8203.10070339577,0,0,0,0,NA,NA,NA,NA,NA
2001-11-18,11800,2140,9010,3548,-8513.47710127763,0,0,0,0,NA,NA,NA,NA,NA
2001-11-19,11300,2120,8960,3064,-8313.949416925,0,0,0,0,5,10,0,0,0.5
2001-11-20,10800,2070,8890,2533,-7626.68739304374,0,0,0,0,NA,NA,NA,NA,NA
2001-11-21,10400,2030,7268,4409,-6961.59511186833,0,0,0,0,NA,NA,NA,NA,NA
2001-11-22,11500,1990,7160,5597,-5454.05260787073,0,0,0,0,NA,NA,NA,NA,NA
2001-11-23,11900,1950,7216,5999,-5498.39209328242,0,0,0,0,2,10,0,0,0.2
2001-11-24,13700,1930,8131,10301,-6939.42536916248,0,0,0,0,NA,NA,NA,NA,NA
2001-11-25,18200,1990,7585,15592,-5476.22235057657,0,0,0,0,NA,NA,NA,NA,NA
2001-11-26,20900,1940,7086,18063,-6030.46591822275,0,0,0,0,32,9,2,0.222222222222222,3.55555555555556
2001-11-27,22200,1930,8172,18150,-6872.91614104494,0,0,0,0,NA,NA,NA,NA,NA
2001-11-28,18900,1920,7659,16879,-6717.72794210401,0,0,0,0,11,9,0,0,1.22222222222222
2001-11-29,16700,1960,4614,17086,-4766.79058398946,0,0,0,0,NA,NA,NA,NA,NA
2001-11-30,16000,1980,2355,18397,-2170.71371313477,0,0,0,0,7,10,0,0,0.7
2001-12-01,18700,1930,2140,23760,-2381.32626884031,0,0,0,0,NA,NA,NA,NA,NA
2001-12-02,22700,1970,2143,32607,-2569.76908184002,0,0,0,0,NA,NA,NA,NA,NA
2001-12-03,28900,2090,2099,39342,-62.3711818087062,0,0,0,0,8,10,2,0.2,0.8
2001-12-04,33900,2060,3566,40777,-2062.08197387612,0,0,0,0,NA,NA,NA,NA,NA
2001-12-05,32800,2050,7582,36320,-5321.03415163564,7.81,12,0,0,8,10,2,0.2,0.8
2001-12-06,30000,2070,10900,27409,-7914.89404821976,73.65,18,0,0,NA,NA,NA,NA,NA
2001-12-07,27300,2100,10776,20619,-8247.44018880746,51.52,12,0,0,1,10,1,0.1,0.1
2001-12-08,28000,2090,10827,20889,-9333.75758139397,0,0,0,0,NA,NA,NA,NA,NA
2001-12-09,27000,2050,10832,19917,-9688.47346468753,0,0,0,0,NA,NA,NA,NA,NA
2001-12-10,24300,1980,10210,16447,-9089.89041162965,0,0,0,0,2,9,0,0,0.222222222222222
2001-12-11,22200,1950,10626,11963,-9222.90886786473,7.81,12,0,0,NA,NA,NA,NA,NA
2001-12-12,20800,1930,10975,10169,-9333.75758139397,7.81,12,0,0,0,10,0,0,0
2001-12-13,18900,1910,10808,9543,-10109.6985760986,7.81,12,0,0,NA,NA,NA,NA,NA
2001-12-14,17700,1870,10827,10258,-10663.9421437448,7.81,12,0,0,0,10,0,0,0
2001-12-15,18900,1860,11340,10941,-9311.58783868812,0,0,0,0,NA,NA,NA,NA,NA
2001-12-16,24100,1800,11386,15962,-10131.8683188045,155.55,36,0,0,NA,NA,NA,NA,NA
2001-12-17,24900,1750,11423,17853,-10686.1118864506,77.48,18,0,0,16,10,2,0.2,1.6
2001-12-18,23400,1750,11389,15626,-9577.62475115829,78.18,18,0,0,NA,NA,NA,NA,NA
2001-12-19,24100,1730,11417,14375,-9843.66166362846,0,0,0,0,2,10,1,0.1,0.2
2001-12-20,24700,1740,11350,17575,-10708.2816291565,16,14,0,0,NA,NA,NA,NA,NA
2001-12-21,26800,1870,10879,20605,-8247.44018880746,79.47,18,0,0,2,10,2,0.2,0.2
2001-12-22,31900,1950,11315,27160,-9067.72066892381,123.28,28,0,0,NA,NA,NA,NA,NA
2001-12-23,35200,2020,10488,32820,-8890.36272727703,80,18,0,0,NA,NA,NA,NA,NA
2001-12-24,36200,1940,10605,33649,-9333.75758139397,78.34,18,0,0,NA,NA,NA,NA,NA
2001-12-25,36200,1880,11367,30559,-10154.0380615103,51.2,32,0,0,NA,NA,NA,NA,NA
2001-12-26,34500,1830,11394,28524,-10442.2447166863,0,0,0,0,3,10,1,0.1,0.3
2001-12-27,31300,1790,11404,24638,-10597.4329156273,57.18,24,0,0,NA,NA,NA,NA,NA
2001-12-28,28900,1800,11398,28969,-10198.377546922,25.38,6,0,0,0,10,1,0.1,0
2001-12-29,28600,2080,11340,35153,-9378.09706680567,52.12,12,0,0,NA,NA,NA,NA,NA
2001-12-30,30500,3190,11438,42906,-9089.89041162965,26.28,6,0,0,NA,NA,NA,NA,NA
2001-12-31,35300,4940,11923,49520,-8690.83504292441,279.13,66,0,0,NA,NA,NA,NA,NA
2002-01-01,40000,4590,12419,52676,-8823.85349915949,7.81,12,6.98,12,NA,NA,NA,NA,NA
2002-01-02,44000,4350,12404,54248,-8690.83504292441,7.81,12,0,0,0,9,3,0.333333333333333,0
2002-01-03,50600,4270,12274,64026,-7382.82022327943,267.62,60,0,0,NA,NA,NA,NA,NA
2002-01-04,57700,5960,12282,69275,-6540.37000045723,0,0,0,0,NA,NA,NA,NA,NA
2002-01-05,63900,5070,5736,88188,-3702.6429341088,0,0,0,0,NA,NA,NA,NA,NA
2002-01-06,65600,4220,5748,105892,-3037.55065293339,0,0,0,0,NA,NA,NA,NA,NA
2002-01-07,64500,3880,5740,88316,-3591.79422057957,0,0,0,0,NA,NA,NA,NA,NA
2002-01-08,63200,3370,5806,77735,-4057.35881740236,27.5,6,0,0,3,8,0,0,0.375
2002-01-09,62000,2970,5698,71417,-4678.11161316608,0,0,0,0,NA,NA,NA,NA,NA
2002-01-10,60300,2750,11941,59931,-7316.31099516188,0,0,0,0,0,9,1,0.111111111111111,0
2002-01-11,57400,2590,11839,55748,-8823.85349915949,0,0,0,0,NA,NA,NA,NA,NA
2002-01-12,52600,2460,11819,50381,-9444.60629492321,0,0,0,0,28,10,4,0.4,2.8
2002-01-13,46800,2340,11879,44035,-9688.47346468753,0,0,0,0,NA,NA,NA,NA,NA
2002-01-14,40900,2240,11873,37677,-9754.98269280507,0,0,0,0,NA,NA,NA,NA,NA
2002-01-15,36600,2160,11938,32426,-9754.98269280507,0,0,0,0,6,9,0,0,0.666666666666667
2002-01-16,33600,2090,11836,28401,-9821.49192092261,8.66,2,0,0,NA,NA,NA,NA,NA
2002-01-17,31300,2020,11824,25528,-9777.15243551091,0,0,0,0,9,10,0,0,0.9
2002-01-18,29400,1960,11779,23187,-9688.47346468753,46.79,21,0,0,NA,NA,NA,NA,NA
2002-01-19,27600,1910,11724,20822,-9311.58783868812,0,0,0,0,6,10,0,0,0.6
2002-01-20,26100,1870,11301,19036,-8890.36272727703,25.82,6,0,0,NA,NA,NA,NA,NA
2002-01-21,24400,1830,11697,16189,-9777.15243551091,0,0,0,0,NA,NA,NA,NA,NA
2002-01-22,23400,1810,11406,14897,-9422.43655221736,25.44,6,0,0,3,10,0,0,0.3
2002-01-23,22400,1800,11370,13561,-9511.11552304075,38.52,9,0,0,NA,NA,NA,NA,NA
2002-01-24,21700,1770,11730,11221,-10220.5472896279,0,0,0,0,4,10,0,0,0.4
2002-01-25,20700,1760,11742,10194,-11107.3369978617,33.41,18,0,0,NA,NA,NA,NA,NA
2002-01-26,19900,1740,11713,10841,-10929.979056215,0,0,6.98,12,0,10,0,0,0
2002-01-27,20400,1740,11711,11760,-9754.98269280507,0,0,0,0,NA,NA,NA,NA,NA
2002-01-28,20500,1730,11723,11631,-9821.49192092261,4.33,1,6.98,12,NA,NA,NA,NA,NA
2002-01-29,20000,1730,11713,11288,-9488.9457803349,8.42,2,0,0,0,5,0,0,0
2002-01-30,19600,1770,11676,10903,-9378.09706680567,0,0,0,0,NA,NA,NA,NA,NA
2002-01-31,19300,1760,11677,9244,-9311.58783868812,0,0,0,0,0,10,0,0,0
2002-02-01,18700,1750,9939,10377,-8934.70221268872,25.4,6,0,0,NA,NA,NA,NA,NA
2002-02-02,18400,1740,9859,10140,-8092.25198986653,0,0,0,0,1,10,0,0,0.1
2002-02-03,18200,1720,10020,9506,-7826.21507739637,0,0,0,0,NA,NA,NA,NA,NA
2002-02-04,17700,1700,9854,9129,-8757.34427104195,0,0,0,0,NA,NA,NA,NA,NA
2002-02-05,17000,1730,9989,8312,-8979.04169810042,0,0,0,0,1,10,1,0.1,0.1
2002-02-06,16600,1790,9553,8401,-9089.89041162965,0,0,0,0,NA,NA,NA,NA,NA
2002-02-07,15900,1900,9393,9576,-8291.77967421916,27.64,6,0,0,0,10,10,1,0
2002-02-08,15900,1940,9410,9781,-7338.48073786773,26.17,6,0,0,NA,NA,NA,NA,NA
2002-02-09,15600,1920,9404,9506,-7360.65048057358,0,0,0,0,0,10,0,0,0
2002-02-10,15600,1920,9369,9501,-7759.70584927883,8.65,12,0,0,NA,NA,NA,NA,NA
2002-02-11,15700,1940,9343,9618,-8203.10070339577,0,0,0,0,NA,NA,NA,NA,NA
2002-02-12,15200,1950,9034,7821,-7848.38482010221,0,0,0,0,NA,NA,NA,NA,NA
2002-02-13,15000,1940,8958,7703,-7560.1781649262,0,0,7.61,12,NA,NA,NA,NA,NA
2002-02-14,14700,1900,8676,7650,-7449.32945139697,0,0,0,0,0,10,0,0,0
2002-02-15,14600,1880,7479,8726,-6229.99360257538,8.65,12,0,0,NA,NA,NA,NA,NA
2002-02-16,14300,1880,6972,9857,-5875.27771928182,0,0,0,0,1,10,0,0,0.1
2002-02-17,14600,1900,6461,12728,-5276.69466622395,0,0,0,0,NA,NA,NA,NA,NA
2002-02-18,14900,1940,6419,13073,-5010.65775375378,8.65,12,0,0,NA,NA,NA,NA,NA
2002-02-19,15100,1940,7758,12126,-5609.24080681166,0,0,0,0,0,10,0,0,0
2002-02-20,15700,1960,7908,13688,-6739.89768480986,0,0,0,0,NA,NA,NA,NA,NA
2002-02-21,19600,2020,7965,16098,-6917.25562645664,0,0,0,0,4,10,6,0.6,0.4
2002-02-22,28600,2020,8580,22811,-7560.1781649262,0,0,0,0,NA,NA,NA,NA,NA
2002-02-23,31100,2000,8706,24965,-7471.49919410281,0,0,0,0,12,10,11,1.1,1.2
2002-02-24,27400,1980,10094,19509,-7560.1781649262,43.42,10,0,0,NA,NA,NA,NA,NA
2002-02-25,23500,1970,9978,15609,-7848.38482010221,39,9,0,0,NA,NA,NA,NA,NA
2002-02-26,21200,1970,8517,14682,-7471.49919410281,0,0,0,0,0,10,6,0.6,0
2002-02-27,19500,1930,7886,13506,-7404.98996598527,0,0,0,0,NA,NA,NA,NA,NA
2002-02-28,18600,1900,8016,12432,-7404.98996598527,0,0,0,0,0,10,4,0.4,0
2002-03-01,18000,1870,8011,11734,-7138.95305351511,27.66,6,0,0,NA,NA,NA,NA,NA
2002-03-02,17900,1890,8000,11575,-6606.87922857478,35.39,18,0,0,0,10,0,0,0
2002-03-03,18500,1910,8201,11949,-6584.70948586893,16.93,14,0,0,NA,NA,NA,NA,NA
2002-03-04,18300,1960,8603,11367,-7759.70584927883,54.15,43,6.98,12,NA,NA,NA,NA,NA
2002-03-05,17900,1960,8422,11062,-8070.08224716069,58.14,44,0,0,0,10,0,0,0
2002-03-06,18000,2030,8420,14905,-7449.32945139697,7.81,12,17.4,4,NA,NA,NA,NA,NA
2002-03-07,19700,2120,8439,19298,-6274.33308798707,121.51,48,0,0,0,10,2,0.2,0
2002-03-08,23800,2160,8525,22749,-5498.39209328242,27.09,8,31.48,18,NA,NA,NA,NA,NA
2002-03-09,26100,2170,8449,24723,-6739.89768480986,15.62,24,24.44,6,0,10,11,1.1,0
2002-03-10,27400,2290,8435,27474,-6762.06742751571,201.47,54,40.03,30,NA,NA,NA,NA,NA
2002-03-11,27900,2390,8452,24236,-6717.72794210401,12.99,3,36.37,19,NA,NA,NA,NA,NA
2002-03-12,28800,2330,8865,23707,-6629.04897128062,61.48,24,29.62,7,0,10,4,0.4,0
2002-03-13,27800,2290,8830,22576,-6296.50283069292,7.81,12,13.96,24,NA,NA,NA,NA,NA
2002-03-14,25800,2160,9379,19767,-6629.04897128062,24.67,16,23.07,16,0,10,1,0.1,0
2002-03-15,23900,2110,9342,16431,-7338.48073786773,0,0,0,0,NA,NA,NA,NA,NA
2002-03-16,22700,2080,9334,15115,-7360.65048057358,41.85,40,0,0,0,10,0,0,0
2002-03-17,21500,2150,9853,15003,-7227.6320243385,49.96,32,21.47,5,NA,NA,NA,NA,NA
2002-03-18,20900,2260,9521,14784,-8114.42173257238,36.12,8,29.35,7,NA,NA,NA,NA,NA
2002-03-19,19900,2140,9618,13456,-8358.2889023367,0,0,0,0,0,10,0,0,0
2002-03-20,19100,2110,9761,12394,-9488.9457803349,7.81,12,24.61,6,NA,NA,NA,NA,NA
2002-03-21,18300,2190,9859,11442,-9577.62475115829,7.81,12,6.98,12,0,10,0,0,0
2002-03-22,18100,2170,9856,11647,-8225.27044610161,13.54,3,63.84,25,NA,NA,NA,NA,NA
2002-03-23,18300,2250,6506,18986,-5542.73157869411,0,0,6.98,12,0,10,0,0,0
2002-03-24,20500,2400,6450,22058,-4301.22598716668,7.81,12,13.96,24,NA,NA,NA,NA,NA
2002-03-25,23800,2360,6366,24678,-4589.43264234269,15.62,24,71.47,37,NA,NA,NA,NA,NA
2002-03-26,23600,2270,5875,24431,-4744.62084128362,7.81,12,20.94,36,0,4,0,0,0
2002-03-27,21600,2120,6253,19697,-5165.84595269471,0,0,46.72,53,NA,NA,NA,NA,NA
2002-03-28,19700,2020,6259,14826,-5786.59874845843,37.44,39,76.78,132,0,10,8,0.8,0
2002-03-29,18200,1990,6283,13252,-5343.20389434149,66.98,66,97.79,126,NA,NA,NA,NA,NA
2002-03-30,17600,1960,7784,11139,-5276.69466622395,49.71,52,104.7,180,0,10,3,0.3,0
2002-03-31,17400,2030,8746,9985,-7271.97150975019,31.24,48,310.01,270,NA,NA,NA,NA,NA
2002-04-01,17000,1990,8425,9876,-8158.76121798407,66.94,25,245.56,265,0,10,3,0.3,0
2002-04-02,16500,1810,8059,9607,-7205.46228163265,16.43,14,474.89,445,NA,NA,NA,NA,NA
2002-04-03,16700,1710,8313,9472,-6429.521286928,39.48,9,361.27,525,0,10,12,1.2,0
2002-04-04,17100,1660,8323,9810,-6229.99360257538,0,0,360.65,489,NA,NA,NA,NA,NA
2002-04-05,16700,1670,7930,9830,-6473.86077233969,0,0,432.74,534,0,10,20,2,0
2002-04-06,16100,1710,8092,9053,-6562.53974316308,9.56,12,555.27,451,NA,NA,NA,NA,NA
2002-04-07,16200,1810,7592,9681,-6340.84231610461,0,0,316.81,225,NA,NA,NA,NA,NA
2002-04-08,15700,1930,7724,9226,-6296.50283069292,0,0,424.45,393,0,10,6,0.6,0
2002-04-09,16200,1820,7473,9795,-6252.16334528122,0,0,361.98,381,NA,NA,NA,NA,NA
2002-04-10,16400,1800,7248,10229,-6252.16334528122,8.65,12,507.69,488,0,10,3,0.3,0
2002-04-11,16100,1750,7379,9833,-6496.03051504554,26.87,16,264.96,113,NA,NA,NA,NA,NA
2002-04-12,16100,1750,7278,9972,-6496.03051504554,0,0,477.4,327,0,10,3,0.3,0
2002-04-13,16000,1790,6990,10182,-6651.21871398647,0,0,407.19,260,NA,NA,NA,NA,NA
2002-04-14,14900,2200,7213,9279,-6939.42536916248,27.21,6,538.83,351,NA,NA,NA,NA,NA
2002-04-15,15600,2840,2565,15372,-3081.89013834508,0,0,170.33,204,0,10,9,0.9,0
2002-04-16,15200,2960,1975,16044,-2082.03474231138,11.65,12,240.77,288,NA,NA,NA,NA,NA
2002-04-17,14900,2990,1794,16037,-2048.78012825261,11.65,12,196,240,0,10,4,0.4,0
2002-04-18,15400,3130,1596,16833,-1895.80890358226,0,0,68.6,84,NA,NA,NA,NA,NA
2002-04-19,14800,3200,1739,16055,-2749.34399775738,0,0,60.12,42,0,10,3,0.3,0
2002-04-20,14000,3310,1744,15325,NA,0,0,283.3,80,NA,NA,NA,NA,NA
2002-04-21,13700,3370,1754,14601,NA,0,0,231.86,106,NA,NA,NA,NA,NA
2002-04-22,13100,3430,1752,14070,NA,0,0,140.45,42,0,10,12,1.2,0
2002-04-23,12300,3250,1755,13105,NA,0,0,79.23,36,NA,NA,NA,NA,NA
2002-04-24,10800,3220,1794,11526,NA,0,0,68.97,54,0,10,29,2.9,0
2002-04-25,11000,3310,1754,11865,-2709.43846088685,0,0,161.29,72,NA,NA,NA,NA,NA
2002-04-26,10900,3410,1743,11899,-2685.05174391042,0,0,106.45,42,0,10,16,1.6,0
2002-04-27,10800,3450,1723,11910,-2399.06206300499,32.75,6,45.76,39,NA,NA,NA,NA,NA
2002-04-28,11300,3500,1715,12455,-2436.75062560493,0,0,128.25,45,NA,NA,NA,NA,NA
2002-04-29,11100,3610,1719,12360,-2496.60893091072,0,0,121.9,24,NA,NA,NA,NA,NA
2002-04-30,11700,3570,1672,12995,-2283.77940093459,0,0,41.05,48,0,10,4,0.4,0
2002-05-01,12000,3390,1662,13093,-2350.28862905213,0,0,56.83,22,NA,NA,NA,NA,NA
2002-05-02,11300,3310,1666,12269,-2150.7609446995,0,0,49.31,30,0,10,2,0.2,0
2002-05-03,11500,3360,1674,12531,-1374.81994999486,0,0,197.91,60,NA,NA,NA,NA,NA
2002-05-04,10900,3390,1682,11878,-1700.71516777081,0,0,290.24,60,NA,NA,NA,NA,NA
2002-05-05,10300,3430,1710,11278,-2292.64729801693,0,0,52.93,21,NA,NA,NA,NA,NA
2002-05-06,9640,3500,1715,10729,-2401.27903727558,0,0,98.78,31,NA,NA,NA,NA,NA
2002-05-07,10100,3460,1697,11019,-2414.58088289909,0,0,59.42,12,0,10,0,0,0
2002-05-08,9950,3360,1567,10902,-2195.1004301112,0,0,29.75,6,NA,NA,NA,NA,NA
2002-05-09,9990,3240,1613,10805,-2412.3639086285,0,0,88.95,28,0,10,0,0,0
2002-05-10,9830,3170,1612,10563,-2334.76980915804,0,0,84.82,18,NA,NA,NA,NA,NA
